object_id,x,y,cluster
1856,144.117996,358.932007,3
1857,291.376007,308.96701,3
1858,410.657013,252.294006,5
1859,206.074997,263.450989,5
1860,589.085999,160.119003,2
1861,109.945999,390.446991,3
1862,408.471008,54.983002,1
1863,229.162994,368.545013,3
1864,241.822006,357.028015,3
1865,384.802002,112.570999,4
1866,136.647003,274.901001,5
1867,253.263,133.660004,4
1868,89.999001,282.791992,5
1869,173.444,245.483002,5
1870,253.667999,327.141998,3
1871,372.088013,68.954002,1
1872,486.759003,278.795013,-1
1873,242.966003,390.113007,3
1874,142.897995,271.59201,5
1875,37.956001,132.427002,4
1876,548.094971,90.466003,2
1877,597.526978,208.033997,2
1878,575.836975,239.606003,2
1879,595.841003,292.657013,2
1880,99.495003,57.019001,1
1881,522.552979,189.964005,-1
1882,304.95401,146.009003,4
1883,93.843002,43.443001,1
1884,56.058998,385.796997,3
1885,571.53302,44.002998,2
1886,130.542007,349.602997,3
1887,234.718994,363.806,3
1888,141.718994,382.128998,3
1889,640.403992,118.621002,2
1890,43.257999,93.276001,1
1891,41.792,369.22699,3
1892,509.197998,337.81601,-1
1893,238.334,302.020996,3
1894,627.408997,161.998001,2
1895,145.677002,239.294006,5
1896,376.509003,134.621002,4
1897,163.811005,71.472,1
1898,97.677002,48.339001,1
1899,315.033997,162.593994,4
1900,426.615997,248.524002,5
1901,617.08197,309.041992,2
1902,578.853027,137.311005,2
1903,2.496,363.19101,-1
1904,196.945007,247.552002,5
1905,131.082001,49.238998,1
1906,421.388,388.01001,3
1907,386.800995,364.829987,3
1908,410.240997,212.949997,5
1909,109.009003,50.542,1
1910,620.799988,134.313995,2
1911,582.328003,86.026001,2
1912,342.70401,165.740005,4
1913,551.221985,104.241997,2
1914,99.121002,285.895996,5
1915,533.812012,336.658997,-1
1916,324.518005,243.110001,5
1917,195.699997,341.630005,3
1918,285.45401,267.174011,5
1919,434.027008,280.220001,5
1920,122.253998,274.670013,5
1921,415.309998,59.763,1
1922,198.151001,70.459,1
1923,425.919006,175.276993,4
1924,457.71701,265.403992,5
1925,141.235001,259.755005,5
1926,75.351997,42.167999,1
1927,313.273987,272.240997,5
1928,442.490997,74.768997,1
1929,456.416992,333.848999,3
1930,408.713989,263.774994,5
1931,42.345001,394.862,3
1932,244.731003,247.554993,5
1933,592.51001,159.020004,2
1934,570.492981,74.700996,2
1935,547.937988,293.385986,-1
1936,375.795013,64.977997,1
1937,228.533997,347.877991,3
1938,82.917999,355.822998,3
1939,568.044983,185.988007,2
1940,31.438999,59.060001,1
1941,377.09201,248.070007,5
1942,250.0,249.516006,5
1943,314.722992,117.734001,4
1944,139.223999,38.032001,1
1945,28.386999,382.109985,3
1946,579.492981,285.126007,2
1947,579.843018,344.93399,2
1948,394.381989,148.307999,4
1949,174.138,270.815002,5
1950,224.466003,147.263,4
1951,270.977997,371.113007,3
1952,157.018005,288.778992,5
1953,507.867004,231.304001,-1
1954,579.176025,379.55899,2
1955,354.476013,288.460999,5
1956,194.332993,329.799988,3
1957,466.229004,258.971008,5
1958,596.822021,131.080002,2
1959,605.231995,277.928986,2
1960,182.233994,51.187,1
1961,397.627991,321.440002,3
1962,408.190002,369.925995,3
1963,147.710007,77.427002,1
1964,297.604004,250.636993,5
1965,542.869019,65.846001,2
1966,147.772995,155.389008,4
1967,171.630005,81.546997,1
1968,594.02301,138.445007,2
1969,101.478996,343.830994,3
1970,27.143,67.228996,1
1971,186.057999,330.854004,3
1972,127.737,125.327003,4
1973,269.095001,344.591003,3
1974,223.5,331.001007,3
1975,294.446991,300.390015,3
1976,346.019012,48.243999,1
1977,78.599998,260.52301,5
1978,19.608,265.247986,5
1979,529.27002,198.847,-1
1980,362.281006,58.148998,1
1981,111.600998,148.546997,4
1982,538.116028,312.588989,11
1983,324.192993,113.334999,4
1984,663.388,84.657997,2
1985,486.317993,275.053986,-1
1986,221.447006,121.456001,4
1987,421.652008,74.738998,1
1988,317.75,83.438004,1
1989,565.247986,148.063995,2
1990,291.64801,71.940002,1
1991,286.006012,60.602001,1
1992,450.070007,71.781998,1
1993,271.959015,366.949005,3
1994,357.544006,360.145996,3
1995,73.089996,325.644012,3
1996,33.453999,361.252014,3
1997,67.916,44.431999,1
1998,331.983002,66.347,1
1999,398.630005,235.251007,5
2000,371.800995,128.5,4
2001,98.379997,284.747986,5
2002,282.559998,198.533005,6
2003,171.253006,69.994003,1
2004,304.182007,320.602997,3
2005,43.084999,275.354004,5
2006,275.235992,308.019989,3
2007,225.410995,210.391998,6
2008,342.161987,82.721001,1
2009,305.171997,359.985992,3
2010,447.864014,238.768005,5
2011,601.48999,251.212006,2
2012,454.852997,146.684006,4
2013,400.708008,52.932999,1
2014,221.720001,351.059998,3
2015,47.738998,252.701996,5
2016,425.027008,343.311005,3
2017,273.779999,113.938004,4
2018,495.862,249.453003,-1
2019,663.88501,358.942993,-1
2020,429.347992,233.604996,5
2021,146.169998,63.067001,1
2022,578.632019,273.47699,2
2023,580.651001,159.389008,2
2024,86.459,335.938995,3
2025,289.933014,208.837006,6
2026,228.003006,115.448997,4
2027,629.734009,229.770996,2
2028,189.809006,190.630005,6
2029,590.138,75.234001,2
2030,70.585999,289.953003,5
2031,238.514999,307.757996,3
2032,19.284,23.917999,1
2033,404.282013,249.727005,5
2034,261.351013,116.537003,4
2035,180.093002,46.432999,1
2036,222.070999,52.333,1
2037,254.660004,288.850006,3
2038,647.164001,74.834999,2
2039,334.071991,145.903,4
2040,33.691002,349.713989,3
2041,62.131001,68.325996,1
2042,78.537003,226.742996,5
2043,221.244995,137.697006,4
2044,66.132004,231.953003,5
2045,40.736,38.57,1
2046,176.097,84.622002,1
2047,474.350006,186.735001,-1
2048,476.437012,313.657013,-1
2049,553.125977,87.374001,2
2050,328.911987,80.911003,1
2051,176.639999,54.314999,1
2052,578.000977,288.190002,2
2053,66.080002,43.944,1
2054,249.003998,200.664001,6
2055,395.714996,128.679001,4
2056,597.427979,128.556,2
2057,413.980011,291.549988,5
2058,577.742004,128.192993,2
2059,327.730011,84.407997,1
2060,351.307007,51.016998,1
2061,557.138977,125.727997,2
2062,644.755981,83.772003,2
2063,243.610001,240.690002,5
2064,577.359985,81.758003,2
2065,280.261993,74.885002,1
2066,65.267998,63.939999,1
2067,540.130981,73.454002,2
2068,187.069,317.164001,3
2069,250.311005,45.868,1
2070,109.809998,52.421001,1
2071,276.889008,49.241001,1
2072,70.324997,146.908997,4
2073,100.606003,394.242004,3
2074,105.539001,299.118011,5
2075,364.031006,168.597,4
2076,522.077026,261.471985,10
2077,331.298004,150.177994,4
2078,421.75,267.286987,5
2079,184.035004,262.748993,5
2080,123.718002,252.667999,5
2081,640.39801,146.904999,2
2082,295.652008,238.128998,5
2083,389.118988,378.006989,3
2084,213.516998,328.60199,3
2085,252.768997,149.487,4
2086,186.136002,61.699001,1
2087,648.851013,123.519997,2
2088,437.325012,237.322006,5
2089,50.837002,68.983002,1
2090,147.703003,84.200996,1
2091,511.036011,257.746002,-1
2092,92.447998,381.852997,3
2093,595.124023,180.942001,2
2094,84.027,394.516998,3
2095,420.622009,247.028,5
2096,615.179016,106.886002,-1
2097,520.387024,91.424004,2
2098,571.763977,326.929993,2
2099,361.972992,361.790009,3
2100,570.018982,320.14801,2
2101,389.020996,264.408997,5
2102,495.744995,120.591003,-1
2103,155.535995,156.716995,4
2104,365.917999,128.520004,4
2105,296.634003,345.35199,3
2106,192.382004,128.013,4
2107,244.763,189.957001,6
2108,618.208984,256.162994,2
2109,381.42099,267.619995,5
2110,659.004028,39.855,2
2111,289.519989,333.787994,3
2112,669.338989,133.076004,-1
2113,620.53302,194.013,2
2114,204.781006,360.597992,3
2115,199.580002,127.933998,4
2116,418.70401,393.445007,3
2117,352.765015,122.067001,4
2118,644.189026,105.402,2
2119,239.324997,255.822998,5
2120,97.061996,132.733002,4
2121,245.479996,255.893005,5
2122,517.677979,210.778,-1
2123,578.018982,297.394012,2
2124,294.477997,144.722,4
2125,527.344971,331.377991,-1
2126,533.632996,69.005997,2
2127,339.213013,119.329002,4
2128,187.070007,353.160004,3
2129,265.083008,191.931,6
2130,523.30603,331.783997,-1
2131,225.179001,197.397003,6
2132,524.192017,306.984985,11
2133,213.889008,71.803001,1
2134,542.960022,253.533997,10
2135,233.246002,118.985001,4
2136,336.173004,124.888,4
2137,377.071014,257.186005,5
2138,187.837997,353.395996,3
2139,91.406998,377.488007,3
2140,173.365005,364.781006,3
2141,474.209991,208.914001,-1
2142,397.855988,385.821991,3
2143,98.592003,100.476997,1
2144,414.026001,271.22699,5
2145,256.946014,187.117996,6
2146,66.129997,324.444,3
2147,239.820007,130.113998,4
2148,445.812012,74.525002,1
2149,17.339001,249.371994,5
2150,184.550995,356.23999,3
2151,653.369019,74.152,2
2152,58.345001,145.149994,4
2153,54.229,282.540009,5
2154,277.346985,198.151001,6
2155,584.142029,88.417,2
2156,245.246994,285.97699,3
2157,256.350006,44.591999,1
2158,353.717987,150.453995,4
2159,387.389008,252.945999,5
2160,440.179993,344.595001,3
2161,569.583008,360.894989,2
2162,272.186005,246.483994,5
2163,322.782013,347.273987,3
2164,211.145996,47.241001,1
2165,257.01001,144.005005,4
2166,203.988007,141.826004,4
2167,294.497009,328.337006,3
2168,430.834991,247.600006,5
2169,356.597992,293.406006,5
2170,326.755005,67.400002,1
2171,570.924011,153.729996,2
2172,105.186996,268.399994,5
2173,393.014008,245.634995,5
2174,402.609985,108.186996,4
2175,554.810974,170.559006,2
2176,245.373001,195.796997,6
2177,132.949997,249.031006,5
2178,597.127014,162.479004,2
2179,138.923996,375.675995,3
2180,192.764999,115.089996,4
2181,125.875999,237.528,5
2182,496.177002,201.330994,-1
2183,258.593994,334.238007,3
2184,367.583008,344.294006,3
2185,115.386002,274.375,5
2186,412.311005,366.028992,3
2187,374.527008,251.860992,5
2188,611.213989,67.693001,2
2189,199.552994,74.425003,1
2190,237.975998,253.328995,5
2191,97.023003,59.823002,1
2192,221.483002,335.17099,3
2193,263.809998,379.472992,3
2194,307.31601,325.437988,3
2195,608.536011,204.981995,2
2196,75.585999,123.797997,4
2197,213.783997,159.809006,4
2198,466.619995,368.252991,3
2199,588.135986,174.729004,2
2200,327.247009,160.427002,4
2201,581.573975,78.032997,2
2202,619.659973,262.821991,2
2203,288.402008,376.395996,3
2204,444.428986,184.451004,-1
2205,269.721008,112.112,4
2206,430.431,26.202,-1
2207,364.112,67.246002,1
2208,242.195999,236.574997,5
2209,532.125977,108.751999,2
2210,24.389999,247.759003,5
2211,149.917007,59.291,1
2212,595.562988,289.347992,2
2213,308.109009,307.162994,3
2214,113.790001,286.358002,5
2215,514.620972,56.021,2
2216,58.158001,247.977997,5
2217,139.509003,153.091003,4
2218,541.148987,109.532997,2
2219,565.245972,317.063995,2
2220,159.459,159.694,4
2221,309.122009,66.194,1
2222,565.356995,52.014,2
2223,626.875,199.845993,2
2224,128.065994,390.231995,3
2225,588.982971,382.197998,2
2226,390.894989,224.914001,5
2227,131.541,91.536003,1
2228,263.057007,215.085007,6
2229,181.608002,343.612,3
2230,592.68103,76.380997,2
2231,212.709,346.27301,3
2232,511.425995,184.628998,7
2233,381.612,331.29599,3
2234,437.786987,248.686996,5
2235,272.217987,150.498001,4
2236,122.961998,272.851013,5
2237,151.498001,239.919998,5
2238,416.507996,351.828003,3
2239,422.300995,103.174004,4
2240,72.172997,112.700996,1
2241,158.459,332.035004,3
2242,588.057007,354.096008,2
2243,165.059006,242.018997,5
2244,331.533997,79.553001,1
2245,588.286987,221.654999,2
2246,131.684998,70.875,1
2247,401.596985,254.279999,5
2248,365.324005,135.440002,4
2249,302.707001,348.27301,3
2250,116.888,375.613007,3
2251,627.435974,125.474998,2
2252,517.255005,357.002991,-1
2253,425.541992,286.092987,5
2254,120.333,46.438,1
2255,169.804993,94.739998,1
2256,32.408001,277.480011,5
2257,317.942993,249.682007,5
2258,459.481995,281.575012,5
2259,620.757996,155.255005,2
2260,421.019012,129.139008,4
2261,42.688,62.724998,1
2262,587.856995,243.580994,2
2263,206.789993,126.154999,4
2264,398.329987,243.373993,5
2265,131.455002,80.991997,1
2266,377.536011,295.095001,5
2267,392.753998,275.665009,5
2268,34.601002,149.789993,4
2269,266.535004,126.488998,4
2270,446.721008,350.343994,3
2271,573.875977,141.585007,2
2272,167.582001,132.705002,4
2273,201.764008,60.743,1
2274,461.494995,380.845001,3
2275,448.493988,160.845993,4
2276,325.223999,388.851013,3
2277,363.036011,325.743011,3
2278,50.943001,387.653992,3
2279,344.028015,272.257996,5
2280,358.619995,346.666992,3
2281,329.355988,264.378998,5
2282,192.992996,195.384003,6
2283,514.507019,103.396004,2
2284,255.410004,243.182999,5
2285,426.890991,113.192001,4
2286,152.209,245.619003,5
2287,365.270996,394.510986,3
2288,616.736023,223.306,2
2289,624.215027,200.356003,2
2290,624.377991,259.397003,2
2291,312.181,73.081001,1
2292,288.927002,260.540985,5
2293,185.951004,253.503006,5
2294,564.887024,58.118999,2
2295,342.471985,234.673004,5
2296,597.510986,174.654999,2
2297,277.496002,69.373001,1
2298,414.365997,152.860992,4
2299,99.459,133.651001,4
2300,124.822998,56.081001,1
2301,665.145996,78.25,2
2302,352.214996,10.717,-1
2303,234.479004,299.915985,3
2304,109.967003,298.247986,5
2305,600.450989,243.401001,2
2306,241.223999,206.679001,6
2307,59.909,131.621994,4
2308,573.914978,135.807007,2
2309,690.463989,323.683014,-1
2310,450.60199,154.408997,4
2311,98.307999,100.305,1
2312,360.085999,259.859985,5
2313,541.151978,62.319,2
2314,547.245972,112.737999,2
2315,363.748993,296.325012,5
2316,458.942993,375.899994,3
2317,292.945007,232.580994,5
2318,252.184998,78.112999,1
2319,452.683014,168.636002,4
2320,89.779999,76.105003,1
2321,600.859009,302.851013,2
2322,291.658997,152.414993,4
2323,43.361,362.464996,3
2324,544.442993,172.070999,9
2325,338.975006,142.919998,4
2326,626.002991,189.514008,2
2327,244.582993,367.471985,3
2328,520.203003,59.094002,2
2329,617.208984,166.945007,2
2330,59.207001,254.871002,5
2331,91.831001,373.493988,3
2332,148.561005,284.502991,5
2333,254.895004,159.468002,4
2334,503.832001,274.286987,-1
2335,311.04599,311.914001,3
2336,641.700012,398.407013,-1
2337,229.061996,118.111,4
2338,374.933014,379.476013,3
2339,386.334991,338.235992,3
2340,573.421997,88.440002,2
2341,49.530998,287.175995,5
2342,88.919998,252.194,5
2343,120.434998,281.880005,5
2344,515.637024,172.259003,9
2345,134.884995,329.97699,3
2346,529.843994,416.976013,-1
2347,277.358002,258.675995,5
2348,363.979004,103.461998,4
2349,244.964005,156.199997,4
2350,286.950012,198.505997,6
2351,210.177994,381.390015,3
2352,46.187,286.243988,5
2353,626.984985,140.820007,2
2354,51.327999,270.144989,5
2355,607.098999,311.834991,2
2356,578.189026,156.235992,2
2357,295.154999,237.973007,5
2358,626.744019,201.576996,2
2359,297.104004,82.370003,1
2360,30.158001,338.460999,3
2361,417.15799,390.119995,3
2362,81.809998,150.136993,4
2363,98.150002,263.897003,5
2364,293.585999,310.391998,3
2365,343.17099,272.005005,5
2366,327.470001,59.250999,1
2367,333.263,154.753006,4
2368,211.042007,73.563004,1
2369,90.232002,58.306999,1
2370,91.654999,264.731995,5
2371,612.460022,70.879997,2
2372,281.858002,194.737,6
2373,353.227997,54.021999,1
2374,82.572998,43.318001,1
2375,510.743011,61.945999,2
2376,401.454987,234.556,5
2377,593.484985,327.182007,2
2378,103.168999,361.117004,3
2379,415.266998,261.513,5
2380,88.528999,66.245003,1
2381,669.106018,42.575001,2
2382,326.427002,72.614998,1
2383,236.251999,85.039001,1
2384,432.938995,76.238998,1
2385,350.760986,127.779999,4
2386,434.779999,349.470001,3
2387,161.990005,365.087006,3
2388,446.641998,237.076996,5
2389,27.422001,97.195999,1
2390,112.188004,68.447998,1
2391,224.572006,191.313004,6
2392,437.313995,368.334015,3
2393,380.548004,297.665985,5
2394,61.964001,370.678009,3
2395,440.68399,260.306,5
2396,44.696999,276.424988,5
2397,106.422997,153.835007,4
2398,588.22699,344.056,2
2399,91.265999,148.182007,4
2400,667.909973,318.170013,-1
2401,220.149994,48.088001,1
2402,103.860001,81.621002,1
2403,554.385986,119.959999,2
2404,529.361023,345.259003,-1
2405,220.294998,69.800003,1
2406,109.217003,146.738007,4
2407,332.093994,247.431,5
2408,285.856995,345.88501,3
2409,589.791992,290.990997,2
2410,29.271999,353.440002,3
2411,625.768982,140.199005,2
2412,548.257996,87.543999,2
2413,525.700012,42.521999,2
2414,52.851002,94.918999,1
2415,595.627991,311.138,2
2416,442.182007,264.315002,5
2417,449.391998,244.242004,5
2418,159.173004,20.392,-1
2419,277.316986,240.356995,5
2420,80.056,295.315002,5
2421,388.809998,238.934006,5
2422,283.97699,173.968002,4
2423,118.260002,66.306999,1
2424,171.554001,49.664001,1
2425,334.667999,44.034,1
2426,521.54303,310.718994,11
2427,261.701996,301.321991,3
2428,290.721008,72.844002,1
2429,274.713013,56.921001,1
2430,377.164001,405.253998,3
2431,612.437012,222.487,2
2432,268.516998,348.412994,3
2433,589.026978,183.998993,2
2434,97.072998,127.966003,4
2435,419.536987,148.748993,4
2436,188.75,246.475006,5
2437,229.093994,81.861,1
2438,431.940002,237.199005,5
2439,521.054016,64.936996,2
2440,516.711975,230.854996,8
2441,666.257996,89.150002,2
2442,593.153992,256.627991,2
2443,147.134995,373.233002,3
2444,186.656006,75.790001,1
2445,417.045013,68.656998,1
2446,300.213013,149.197006,4
2447,327.783997,334.15799,3
2448,186.194,66.585999,1
2449,392.063995,60.331001,1
2450,381.570007,240.188995,5
2451,457.558014,254.798996,5
2452,50.221001,334.949005,3
2453,303.369995,49.915001,1
2454,131.720993,30.313999,1
2455,579.242004,360.763,2
2456,214.878998,253.977005,5
2457,137.041,343.622986,3
2458,102.821999,77.927002,1
2459,567.289978,328.438995,2
2460,234.317993,203.845001,6
2461,307.626007,243.425003,5
2462,336.406006,373.584015,3
2463,215.173004,126.692001,4
2464,566.002991,325.106995,2
2465,424.151001,73.581001,1
2466,227.496994,199.322998,6
2467,566.28302,251.983002,2
2468,20.163,135.455002,4
2469,81.913002,237.585007,5
2470,255.858002,288.143005,3
2471,326.656006,249.362,5
2472,90.139999,81.391998,1
2473,75.428001,379.489014,3
2474,347.230988,274.475006,5
2475,44.176998,379.549011,3
2476,294.753998,380.243011,3
2477,139.205002,96.670998,1
2478,26.368,282.346008,5
2479,593.781982,393.88501,2
2480,91.178001,93.143997,1
2481,607.104004,220.059006,2
2482,607.51001,136.938995,2
2483,420.437012,134.559006,4
2484,410.776001,351.985992,3
2485,458.617004,240.380997,5
2486,258.665985,58.91,1
2487,280.755005,249.393997,5
2488,308.509003,55.330002,1
2489,246.880005,263.210999,5
2490,400.600006,276.768005,5
2491,446.536011,337.299011,3
2492,129.056,78.877998,1
2493,432.139008,112.976997,4
2494,152.492004,341.273987,3
2495,523.231018,173.167007,9
2496,281.580994,52.053001,1
2497,532.903015,182.141998,9
2498,273.277008,336.53299,3
2499,131.337006,252.483994,5
2500,221.156998,382.494995,3
2501,350.17099,249.916,5
2502,315.989014,47.195,1
2503,119.258003,290.385986,5
2504,395.928009,301.855988,5
2505,230.779999,264.511993,5
2506,185.481003,85.351997,1
2507,610.607971,47.143002,2
2508,47.077,76.933998,1
2509,309.436005,254.671005,5
2510,95.904999,175.436996,-1
2511,242.860992,112.557999,4
2512,381.989014,104.545998,4
2513,186.001007,52.066002,1
2514,379.881012,147.462006,4
2515,166.373993,340.962006,3
2516,599.607971,292.437012,2
2517,95.727997,220.613998,5
2518,358.523987,270.61499,5
2519,139.863998,81.763,1
2520,410.212006,63.028,1
2521,677.486023,55.597,2
2522,638.307007,83.363998,2
2523,74.708,264.807007,5
2524,158.195007,279.173004,5
2525,342.467987,358.59201,3
2526,562.481018,108.078003,2
2527,416.317993,282.916992,5
2528,368.095001,322.415009,3
2529,552.552979,371.403992,-1
2530,217.501007,53.726002,1
2531,263.97699,305.759003,3
2532,133.091003,367.769989,3
2533,260.949005,61.861,1
2534,243.278,387.674011,3
2535,139.393997,251.962006,5
2536,54.617001,291.696014,5
2537,67.448997,40.780998,1
2538,577.379028,44.799,2
2539,240.100998,52.212002,1
2540,499.285004,358.278992,-1
2541,308.993011,298.707001,3
2542,537.593018,74.043999,2
2543,322.556,178.089996,-1
2544,124.635002,97.044998,1
2545,337.869995,203.214996,-1
2546,222.264999,345.976013,3
2547,89.528,123.255997,4
2548,462.967987,340.238007,3
2549,529.760986,165.828995,9
2550,61.998001,387.088013,3
2551,315.259003,70.051003,1
2552,210.498001,246.677002,5
2553,575.846985,55.477001,2
2554,135.761993,259.493011,5
2555,241.610992,294.477997,3
2556,440.721008,245.940994,5
2557,328.73999,154.225998,4
2558,175.097,276.100006,5
2559,183.705994,71.587997,1
2560,604.465027,370.467987,2
2561,509.903992,310.299988,-1
2562,624.934021,258.239014,2
2563,618.525024,163.139008,2
2564,185.147995,187.839996,6
2565,100.696999,148.987,4
2566,359.884003,365.270996,3
2567,226.199005,343.957001,3
2568,602.192017,82.318001,2
2569,292.713989,203.953003,6
2570,688.539001,126.153999,-1
2571,236.432999,366.292999,3
2572,321.207001,387.649994,3
2573,104.193001,384.139008,3
2574,64.487,237.960007,5
2575,542.247986,274.602997,-1
2576,73.475998,97.432999,1
2577,22.540001,133.792007,4
2578,59.696999,97.033997,1
2579,423.341003,369.265015,3
2580,627.182007,213.246002,2
2581,108.980003,262.283997,5
2582,580.830994,137.781998,2
2583,120.380997,370.343994,3
2584,296.554993,306.575012,3
2585,314.734009,372.731995,3
2586,118.327003,259.936005,5
2587,450.730988,50.693001,1
2588,41.523998,284.286987,5
2589,592.400024,330.397003,2
2590,304.566986,143.022995,4
2591,46.879002,105.358002,1
2592,444.595001,240.011002,5
2593,304.20401,271.556,5
2594,148.921997,42.972,1
2595,149.309998,55.426998,1
2596,100.761002,241.072998,5
2597,277.854004,398.811005,3
2598,447.497009,53.557999,1
2599,131.117004,60.367001,1
2600,594.210022,238.328995,2
2601,202.641998,301.498993,3
2602,487.252014,307.776001,-1
2603,158.212997,278.881989,5
2604,23.367001,348.55899,3
2605,83.710999,341.459015,3
2606,142.654007,57.015999,1
2607,80.602997,327.156006,3
2608,83.625999,142.360992,4
2609,45.476002,271.386993,5
2610,315.006989,365.964996,3
2611,268.105011,75.641998,1
2612,244.929993,88.954002,1
2613,505.42099,375.494995,-1
2614,150.848999,284.437988,5
2615,104.811996,342.092987,3
2616,232.300995,305.01001,3
2617,208.309006,385.287994,3
2618,582.544983,64.273003,2
2619,22.798,89.669998,1
2620,587.791992,52.278,2
2621,30.000999,147.330002,4
2622,165.774994,46.708,1
2623,143.373001,370.226013,3
2624,128.354996,269.628998,5
2625,488.416992,314.552002,-1
2626,301.894989,362.522003,3
2627,344.96701,243.994995,5
2628,63.619999,357.242004,3
2629,244.625,213.082001,6
2630,428.088989,149.938995,4
2631,340.549988,152.845993,4
2632,220.848999,122.718002,4
2633,377.830994,248.255005,5
2634,505.412994,338.048004,-1
2635,359.145996,257.830994,5
2636,43.021,134.427994,4
2637,588.216003,185.798996,2
2638,460.569,367.608002,3
2639,298.040985,132.934998,4
2640,594.560974,187.406998,2
2641,588.19397,257.233002,2
2642,147.087006,263.665009,5
2643,256.832001,255.968002,5
2644,302.885986,372.627991,3
2645,47.981998,377.32901,3
2646,401.445007,53.554001,1
2647,184.184998,246.987,5
2648,413.066986,330.242004,3
2649,432.044006,142.511002,4
2650,631.460022,80.237999,2
2651,375.738007,61.669998,1
2652,571.961975,122.788002,2
2653,612.278992,56.033001,2
2654,214.216995,207.195007,6
2655,170.046997,154.259995,4
2656,327.940002,242.912994,5
2657,578.177002,296.175995,2
2658,122.970001,130.337997,4
2659,81.264,37.297001,1
2660,357.622009,64.885002,1
2661,582.583008,131.718994,2
2662,254.244995,363.528992,3
2663,282.292999,378.872009,3
2664,140.294998,288.06601,5
2665,464.160004,262.65799,5
2666,254.039993,389.890991,3
2667,369.717987,72.837997,1
2668,432.536011,117.195999,4
2669,185.341003,270.505005,5
2670,29.525999,136.134995,4
2671,449.651001,119.998001,4
2672,400.520996,60.773998,1
2673,583.455017,374.931,2
2674,122.402,356.553986,3
2675,606.10498,148.076996,2
2676,214.059006,385.437988,3
2677,322.878998,241.389999,5
2678,367.191986,377.15799,3
2679,445.519989,112.531998,4
2680,219.964996,122.337997,4
2681,367.356995,157.376007,4
2682,582.554016,139.634003,2
2683,101.987999,384.790985,3
2684,408.269012,136.817001,4
2685,303.11499,312.388,3
2686,349.743011,76.385002,1
2687,346.703003,374.184998,3
2688,245.503006,58.237999,1
2689,363.028992,289.799011,5
2690,498.61499,321.003998,-1
2691,56.304001,103.477997,1
2692,567.880005,209.983994,2
2693,79.543999,228.384003,5
2694,177.139999,368.485992,3
2695,360.973999,185.641006,-1
2696,152.882996,71.206001,1
2697,325.001007,104.057999,4
2698,233.610001,292.223999,3
2699,145.003006,268.14801,5
2700,111.948997,77.803001,1
2701,434.302002,279.277008,5
2702,584.521973,194.561996,2
2703,168.738998,313.084991,3
2704,656.924988,40.377998,2
2705,103.953003,126.741997,4
2706,352.63501,232.063004,5
2707,504.441986,337.36499,-1
2708,85.499001,236.794998,5
2709,200.434006,114.484001,4
2710,487.903992,196.311996,-1
2711,68.311996,75.766998,1
2712,113.740997,153.156998,4
2713,187.690002,62.834999,1
2714,66.101997,243.666,5
2715,440.102997,251.244003,5
2716,47.166,375.681,3
2717,348.557007,397.395996,3
2718,88.910004,41.105,1
2719,224.423004,310.125,3
2720,322.403015,326.446991,3
2721,418.084015,385.247986,3
2722,464.415009,276.082001,5
2723,357.119995,109.223999,4
2724,44.278,350.313995,3
2725,465.425995,288.317993,5
2726,66.696999,372.63501,3
2727,209.552002,198.335999,6
2728,457.790985,261.48999,5
2729,541.804993,202.893005,-1
2730,359.445007,327.787994,3
2731,554.629028,93.806,2
2732,149.431,255.839996,5
2733,592.142029,200.641006,2
2734,330.036011,80.931999,1
2735,381.812988,230.738998,5
2736,182.735992,261.43399,5
2737,616.189026,294.695007,2
2738,615.861023,294.888,2
2739,141.615997,231.041,5
2740,104.728996,123.254997,4
2741,402.147003,286.638,5
2742,124.366997,84.218002,1
2743,319.200012,329.707001,3
2744,49.459,350.855011,3
2745,441.753998,255.710999,5
2746,642.018982,59.966,2
2747,602.849976,324.386993,2
2748,342.576996,397.871002,3
2749,384.019012,255.115997,5
2750,114.416,268.364014,5
2751,214.018997,254.453995,5
2752,577.143982,50.865002,2
2753,147.113998,267.355011,5
2754,571.096985,241.378006,2
2755,485.294006,325.190002,-1
2756,552.481018,86.319,2
2757,192.080994,334.48999,3
2758,258.838013,68.820999,1
2759,245.955994,257.923004,5
2760,374.919006,130.589996,4
2761,433.447998,245.556,5
2762,19.629999,349.476013,3
2763,265.199005,244.317001,5
2764,582.138,194.218002,2
2765,407.240997,126.516998,4
2766,207.785004,126.709999,4
2767,604.630981,262.498993,2
2768,400.881989,48.856998,1
2769,388.01001,297.015015,5
2770,583.833984,200.942993,2
2771,309.493988,143.705002,4
2772,265.173004,374.5,3
2773,183.453003,267.57901,5
2774,566.619995,347.415009,2
2775,155.011993,87.796997,1
2776,163.589996,400.57901,3
2777,66.027,59.450001,1
2778,122.505997,229.031006,5
2779,54.456001,32.52,1
2780,74.597,88.148003,1
2781,364.423004,56.709,1
2782,355.049988,139.731995,4
2783,325.049988,360.059998,3
2784,137.145996,269.127991,5
2785,124.803001,49.571999,1
2786,233.395004,153.013,4
2787,611.979004,132.294006,2
2788,300.945007,148.983994,4
2789,222.246002,185.421005,6
2790,286.348999,3.657,-1
2791,215.977997,203.604004,6
2792,622.526001,177.455002,2
2793,677.301025,376.144012,-1
2794,605.856018,279.481995,2
2795,404.281006,100.07,4
